fid,date,month,accident_year,day_of_week,time,light_conditions,weather_conditions,accident_severity
4396,13,5,2023,7,14,1,1,3
4397,13,5,2023,7,15.15,1,1,3
4398,13,5,2023,7,20.25,1,1,3
4399,10,5,2023,4,16.08333333,1,1,3
4400,27,3,2023,2,15,1,1,2
4401,5,1,2023,5,6.5,4,4,3
4402,15,5,2023,2,18.46666667,1,1,2
4403,15,5,2023,2,21.63333333,4,8,3
4404,16,5,2023,3,3.833333333,4,1,3
4405,16,5,2023,3,13.58333333,1,1,3
4406,16,5,2023,3,17.33333333,1,1,2
4407,16,5,2023,3,21.66666667,4,9,3
4408,17,5,2023,4,11.25,1,1,3
4409,17,5,2023,4,21.75,4,1,3
4410,17,5,2023,4,20.26666667,1,1,3
4411,18,5,2023,5,14.83333333,1,1,2
4412,18,5,2023,5,21.5,4,1,3
4413,18,5,2023,5,15.75,1,1,3
4414,17,5,2023,4,16,1,1,3
4415,19,5,2023,6,13.5,1,1,3
4416,20,5,2023,7,4.666666667,1,1,2
4417,20,5,2023,7,15.75,1,1,3
4418,21,5,2023,1,16,1,1,3
4419,20,5,2023,7,19.33333333,1,1,3
4420,19,5,2023,6,20.33333333,1,1,3
4421,17,5,2023,4,13.65,1,8,3
4422,23,5,2023,3,8.166666667,1,1,3
4423,22,5,2023,2,15.75,1,1,3
4424,22,5,2023,2,13.16666667,1,1,3
4425,23,5,2023,3,10.53333333,1,1,3
4426,23,5,2023,3,18.41666667,1,9,3
4427,23,5,2023,3,18.25,1,1,3
4428,23,3,2023,5,17.45,1,1,3
4429,23,5,2023,3,15.98333333,1,9,3
4430,16,5,2023,3,15.25,1,9,3
4431,24,5,2023,4,19.73333333,1,1,3
4432,24,5,2023,4,20.63333333,1,1,3
4433,23,5,2023,3,13.2,1,1,3
4434,25,5,2023,5,14.16666667,1,1,3
4435,26,5,2023,6,0.166666667,4,1,2
4436,24,5,2023,4,18.25,1,1,2
4437,26,5,2023,6,12.36666667,1,1,3
4438,26,5,2023,6,19.05,1,1,3
4439,26,5,2023,6,17,1,1,3
4440,26,5,2023,6,20.5,1,1,3
4441,27,5,2023,7,8.1,1,1,3
4442,27,5,2023,7,18.25,1,1,3
4443,27,5,2023,7,17.41666667,1,1,3
4444,27,5,2023,7,19.08333333,4,1,3
4445,27,5,2023,7,17.16666667,1,1,3
4446,28,5,2023,1,13.25,1,1,3
4447,28,5,2023,1,17.1,1,2,3
4448,28,5,2023,1,17,1,9,3
4449,29,5,2023,2,17.13333333,1,1,2
4450,29,5,2023,2,20.56666667,1,1,3
4451,29,5,2023,2,22.7,4,1,3
4452,30,5,2023,3,13,1,1,3
4453,30,5,2023,3,8,1,1,3
4454,30,5,2023,3,17.15,1,1,3
4455,28,5,2023,1,22,4,1,3
4456,31,5,2023,4,5.633333333,1,1,3
4457,31,5,2023,4,8,1,1,3
4458,26,5,2023,6,11.33333333,1,8,3
4459,31,5,2023,4,19.83333333,1,1,3
4460,31,5,2023,4,18.75,1,1,3
4461,30,5,2023,3,19.63333333,1,1,3
4462,30,5,2023,3,17.25,1,1,3
4463,2,5,2023,3,19.25,1,1,3
4464,1,6,2023,5,15.91666667,1,1,2
4465,30,5,2023,3,10,1,8,3
4466,2,6,2023,6,12.5,1,1,3
4467,2,6,2023,6,21.51666667,4,1,3
4468,3,6,2023,7,13.5,1,8,3
4469,25,5,2023,5,2.833333333,4,1,3
4470,3,6,2023,7,4.366666667,1,8,3
4471,3,6,2023,7,23.66666667,6,1,3
4472,3,6,2023,7,19.86666667,1,1,3
4473,1,6,2023,5,9.916666667,1,1,3
4474,4,6,2023,1,14.5,1,1,3
4475,4,6,2023,1,17.75,1,1,3
4476,5,6,2023,2,0.333333333,4,1,3
4477,5,6,2023,2,14.46666667,1,1,2
4478,6,6,2023,3,9.116666667,1,1,3
4479,6,6,2023,3,15.5,1,1,3
4480,6,6,2023,3,17.88333333,1,1,3
4481,7,6,2023,4,0.85,4,1,3
4482,5,6,2023,2,17,1,1,3
4483,23,5,2023,3,13.5,1,9,3
4484,6,6,2023,3,16.33333333,1,1,3
4485,7,6,2023,4,22.08333333,5,1,3
4486,17,5,2023,4,16.66666667,1,8,3
4487,8,6,2023,5,15.5,1,1,2
4488,6,6,2023,3,16.5,1,1,3
4489,9,6,2023,6,12.15,1,1,3
4490,8,6,2023,5,14.5,1,1,3
4491,9,6,2023,6,14.33333333,1,1,2
4492,8,6,2023,5,15.16666667,1,1,3
4493,9,6,2023,6,15.5,1,1,3
4494,7,6,2023,4,8.416666667,1,1,3
4495,9,6,2023,6,18.5,1,1,3
4496,10,6,2023,7,6.833333333,1,8,3
4497,10,6,2023,7,18.18333333,1,1,3
4498,11,6,2023,1,9.85,1,1,3
4499,7,6,2023,4,8.733333333,1,1,3
4500,11,6,2023,1,18.5,1,2,3
4501,8,6,2023,5,14.83333333,1,1,3
4502,11,6,2023,1,5.966666667,1,8,3
4503,12,6,2023,2,16.38333333,1,1,3
4504,11,6,2023,1,20.28333333,1,1,3
4505,13,6,2023,3,12.18333333,1,1,2
4506,13,6,2023,3,13.26666667,1,1,2
4507,13,6,2023,3,16.83333333,1,1,2
4508,13,6,2023,3,18.83333333,1,1,3
4509,13,6,2023,3,6.883333333,1,1,3
4510,14,6,2023,4,1.416666667,4,1,3
4511,31,5,2023,4,12.33333333,1,1,3
4512,14,6,2023,4,20.31666667,1,1,2
4513,14,6,2023,4,18.25,1,1,3
4514,14,6,2023,4,18.66666667,1,1,3
4515,12,6,2023,2,8.666666667,1,9,3
4516,15,6,2023,5,8.833333333,1,1,3
4517,15,6,2023,5,8.583333333,1,1,3
4518,15,6,2023,5,12.28333333,1,1,3
4519,15,6,2023,5,13.11666667,1,1,3
4520,15,6,2023,5,7.083333333,1,1,3
4521,15,6,2023,5,14.33333333,1,1,3
4522,16,6,2023,6,0.3,4,1,3
4523,16,6,2023,6,8.016666667,1,1,3
4524,15,6,2023,5,21.93333333,4,9,3
4525,16,6,2023,6,16.18333333,1,1,3
4526,16,6,2023,6,14,1,1,3
4527,16,6,2023,6,21.08333333,1,8,2
4528,17,6,2023,7,17,1,1,3
4529,19,6,2023,2,11.95,1,1,3
4530,19,6,2023,2,17.65,1,1,3
4531,19,6,2023,2,9.166666667,1,1,3
4532,18,6,2023,1,23.33333333,4,1,3
4533,19,6,2023,2,16.75,1,8,3
4534,19,6,2023,2,21.18333333,1,8,3
4535,20,6,2023,3,8.333333333,1,2,3
4536,20,6,2023,3,16.25,1,1,3
4537,20,6,2023,3,18.43333333,1,1,3
4538,21,6,2023,4,7.75,1,1,3
4539,21,6,2023,4,8.383333333,1,1,3
4540,21,6,2023,4,15.56666667,1,1,2
4541,15,6,2023,5,10.75,1,1,3
4542,20,6,2023,3,11.58333333,1,1,3
4543,21,6,2023,4,22.66666667,4,1,3
4544,16,6,2023,6,15.5,1,1,2
4545,20,6,2023,3,18.5,1,8,2
4546,14,6,2023,4,7.916666667,1,1,3
4547,22,6,2023,5,16.75,1,1,3
4548,22,6,2023,5,15.31666667,1,1,3
4549,14,6,2023,4,7.666666667,1,1,3
4550,21,6,2023,4,8.166666667,1,1,3
4551,23,6,2023,6,15.75,1,1,3
4552,23,6,2023,6,17.58333333,1,1,2
4553,18,6,2023,1,0.483333333,4,1,3
4554,23,6,2023,6,15.38333333,1,1,3
4555,24,6,2023,7,0.833333333,5,1,3
4556,24,6,2023,7,8.75,1,8,3
4557,23,6,2023,6,8.25,1,1,3
4558,24,6,2023,7,16.5,1,1,2
4559,23,6,2023,6,21.95,4,1,3
4560,24,6,2023,7,23.86666667,4,1,3
4561,25,6,2023,1,11.5,1,1,3
4562,24,6,2023,7,20.66666667,1,1,2
4563,25,6,2023,1,15.2,1,1,3
4564,25,6,2023,1,16.75,1,1,3
4565,27,6,2023,3,2.6,4,1,3
4566,24,6,2023,7,16,1,1,3
4567,26,6,2023,2,10.25,1,1,3
4568,27,6,2023,3,14.58333333,1,1,3
4569,27,6,2023,3,18.33333333,1,1,3
4570,27,6,2023,3,16.75,1,9,3
4571,27,6,2023,3,19.55,1,1,3
4572,27,6,2023,3,20.46666667,1,1,3
4573,28,6,2023,4,6.333333333,1,1,3
4574,27,6,2023,3,18.66666667,1,9,3
4575,28,6,2023,4,22.16666667,1,1,3
4576,28,6,2023,4,12.58333333,1,1,3
4577,28,6,2023,4,18,1,1,3
4578,29,6,2023,5,5.25,1,2,2
4579,28,6,2023,4,12.41666667,1,9,3
4580,28,6,2023,4,17.81666667,1,1,3
4581,29,6,2023,5,14.5,1,1,3
4582,29,6,2023,5,14.05,1,1,3
4583,29,6,2023,5,19.78333333,1,1,2
4584,29,6,2023,5,20.63333333,1,1,3
4585,29,6,2023,5,19.66666667,1,1,3
4586,30,6,2023,6,13,1,2,3
4587,30,6,2023,6,16.08333333,1,1,3
4588,30,6,2023,6,18.38333333,1,1,3
4589,30,6,2023,6,23.5,4,1,3
4590,1,7,2023,7,0.833333333,4,1,3
4591,1,7,2023,7,5.733333333,1,1,2
4592,29,6,2023,5,15.5,1,1,2
4593,1,7,2023,7,15.5,1,1,3
4594,1,7,2023,7,4.166666667,4,1,3
4595,1,7,2023,7,19.15,1,1,2
4596,2,7,2023,1,0.833333333,4,1,3
4597,2,7,2023,1,2.333333333,4,1,3
4598,2,7,2023,1,15.21666667,1,1,3
4599,2,7,2023,1,18.58333333,1,1,3
4600,2,7,2023,1,0.666666667,4,9,3
4601,3,7,2023,2,12.58333333,1,1,3
4602,22,6,2023,5,7.833333333,1,9,3
4603,3,7,2023,2,13.33333333,1,1,3
4604,4,7,2023,3,9.416666667,1,1,3
4605,4,7,2023,3,11.68333333,1,1,3
4606,9,3,2023,5,3.833333333,1,1,3
4607,4,7,2023,3,20.28333333,1,2,3
4608,5,7,2023,4,10.58333333,1,1,3
4609,4,7,2023,3,18.5,1,9,3
4610,6,7,2023,5,8.783333333,1,1,3
4611,6,7,2023,5,11.53333333,1,1,3
4612,6,7,2023,5,12.5,1,1,2
4613,29,6,2023,5,18.41666667,1,1,3
4614,7,7,2023,6,1,4,1,3
4615,1,7,2023,7,17.16666667,1,1,3
4616,9,7,2023,1,16.66666667,1,1,3
4617,10,7,2023,2,11.03333333,1,1,3
4618,10,7,2023,2,15.55,1,1,3
4619,9,7,2023,1,13.13333333,1,1,2
4620,11,7,2023,3,8.55,1,1,2
4621,11,7,2023,3,6.666666667,1,1,2
4622,11,7,2023,3,13.58333333,1,1,3
4623,11,7,2023,3,17.08333333,1,1,3
4624,11,7,2023,3,18.41666667,1,1,2
4625,12,7,2023,4,8.75,1,9,3
4626,12,7,2023,4,15.83333333,1,9,3
4627,12,7,2023,4,16.98333333,1,1,2
4628,12,7,2023,4,15.5,1,1,3
4629,13,7,2023,5,9.916666667,1,1,3
4630,13,7,2023,5,14.63333333,1,9,3
4631,13,7,2023,5,15.38333333,1,1,3
4632,13,7,2023,5,21.83333333,4,1,2
4633,14,7,2023,6,12.18333333,1,2,2
4634,14,7,2023,6,16.25,1,1,3
4635,13,7,2023,5,3.416666667,1,2,3
4636,14,7,2023,6,14.63333333,1,2,3
4637,14,7,2023,6,22.58333333,4,2,3
4638,15,7,2023,7,4,1,1,3
4639,15,7,2023,7,5.333333333,1,1,3
4640,17,2,2023,6,10.3,1,1,3
4641,15,7,2023,7,21.1,4,2,3
4642,15,7,2023,7,23.43333333,4,1,3
4643,16,7,2023,1,14.08333333,1,1,3
4644,16,7,2023,1,18.33333333,1,1,3
4645,16,7,2023,1,23.33333333,4,2,3
4646,16,7,2023,1,22.38333333,4,2,3
4647,17,1,2023,3,1.833333333,4,9,3
4648,17,7,2023,2,4.85,1,1,3
4649,15,7,2023,7,19.5,1,1,3
4650,17,7,2023,2,8.75,1,8,3
4651,15,7,2023,7,11,4,2,3
4652,17,7,2023,2,23.68333333,4,1,3
4653,11,7,2023,3,14.5,1,9,3
4654,17,7,2023,2,13.08333333,1,9,3
4655,17,7,2023,2,13.46666667,1,1,3
4656,19,7,2023,4,8,1,1,3
4657,18,7,2023,3,14,1,9,3
4658,19,7,2023,4,17,1,1,3
4659,20,7,2023,5,9.166666667,1,1,3
4660,20,7,2023,5,12.25,1,1,3
4661,20,7,2023,5,16.5,1,1,2
4662,21,7,2023,6,2.233333333,4,1,3
4663,19,7,2023,4,13.75,1,1,3
4664,20,7,2023,5,12,1,1,3
4665,21,7,2023,6,15.83333333,1,1,3
4666,21,7,2023,6,20.46666667,1,1,2
4667,22,7,2023,7,13.41666667,1,2,3
4668,22,7,2023,7,14.55,1,9,3
4669,23,7,2023,1,17.08333333,1,1,3
4670,23,7,2023,1,19.91666667,1,1,2
4671,21,7,2023,6,9.25,1,1,3
4672,23,7,2023,1,15.45,1,1,3
4673,23,7,2023,1,23.58333333,4,1,3
4674,23,7,2023,1,23.91666667,4,1,3
4675,24,7,2023,2,17.25,1,2,3
4676,24,7,2023,2,6.75,1,1,3
4677,24,7,2023,2,23.78333333,4,1,3
4678,24,7,2023,2,14.16666667,1,1,3
4679,25,7,2023,3,17.78333333,1,1,3
4680,25,7,2023,3,17.86666667,1,1,3
4681,25,7,2023,3,18.66666667,1,1,3
4682,25,7,2023,3,12.83333333,1,1,3
4683,25,7,2023,3,16,1,1,2
4684,26,7,2023,4,22.08333333,4,2,3
4685,26,7,2023,4,22.8,4,2,3
4686,25,7,2023,3,13.65,1,1,3
4687,26,7,2023,4,21.75,4,2,3
4688,26,7,2023,4,15.5,1,1,3
4689,28,7,2023,6,8.666666667,1,8,3
4690,26,7,2023,4,22.5,4,2,3
4691,27,7,2023,5,21.83333333,4,1,3
4692,27,7,2023,5,15.41666667,1,1,3
4693,28,7,2023,6,14.33333333,1,1,2
4694,1,7,2023,7,11.41666667,1,1,3
4695,29,7,2023,7,12,1,1,3
4696,29,7,2023,7,19.75,1,1,3
4697,30,6,2023,6,3.666666667,4,1,1
4698,29,7,2023,7,21.05,4,1,3
4699,28,7,2023,6,23.33333333,4,1,3
4700,30,7,2023,1,15.68333333,1,2,2
4701,30,7,2023,1,16.46666667,1,2,3
4702,28,7,2023,6,15.5,1,9,3
4703,29,7,2023,7,21.41666667,4,2,3
4704,31,7,2023,2,4.4,1,1,3
4705,31,7,2023,2,21.5,4,1,3
4706,1,8,2023,3,7.483333333,1,1,3
4707,1,8,2023,3,11.66666667,1,1,2
4708,1,8,2023,3,12.61666667,1,1,3
4709,1,8,2023,3,16.83333333,1,1,3
4710,1,8,2023,3,16.33333333,1,1,3
4711,1,8,2023,3,21.21666667,4,2,3
4712,31,7,2023,2,16.75,1,9,3
4713,2,8,2023,4,14.16666667,1,2,3
4714,2,8,2023,4,19.83333333,1,9,3
4715,2,8,2023,4,21.1,1,2,3
4716,4,5,2023,5,2.416666667,4,1,3
4717,7,7,2023,6,13,1,1,3
4718,4,8,2023,6,12.5,1,9,3
4719,4,8,2023,6,18.16666667,1,1,3
4720,4,8,2023,6,16.26666667,1,1,3
4721,4,8,2023,6,18.25,1,1,3
4722,5,8,2023,7,2,4,1,3
4723,5,8,2023,7,15.43333333,1,1,2
4724,30,7,2023,1,9.166666667,4,1,3
4725,6,8,2023,1,21.98333333,4,1,2
4726,7,8,2023,2,13.33333333,1,1,2
4727,4,8,2023,6,12.58333333,1,1,3
4728,7,8,2023,2,20.83333333,4,1,3
4729,8,8,2023,3,14.66666667,1,2,3
4730,8,8,2023,3,16.83333333,1,2,3
4731,21,7,2023,6,21.93333333,4,1,3
4732,8,8,2023,3,18.31666667,1,2,3
4733,7,8,2023,2,12,1,1,3
4734,9,8,2023,4,14.5,1,1,3
4735,10,8,2023,5,10.66666667,1,1,3
4736,10,8,2023,5,13.3,1,1,3
4737,11,8,2023,6,3.183333333,4,1,3
4738,10,8,2023,5,19.5,1,9,3
4739,10,8,2023,5,18.5,1,9,3
4740,11,8,2023,6,14.08333333,1,1,2
4741,11,8,2023,6,19.66666667,1,1,3
4742,13,8,2023,1,0.3,1,1,3
4743,13,8,2023,1,15.33333333,1,1,3
4744,14,8,2023,2,20.25,4,1,2
4745,14,8,2023,2,18.25,1,8,3
4746,15,8,2023,3,10.83333333,1,1,3
4747,12,8,2023,7,14.75,1,1,3
4748,15,8,2023,3,16.08333333,1,9,3
4749,16,8,2023,4,9.233333333,1,1,2
4750,16,8,2023,4,15.43333333,1,9,3
4751,7,3,2023,3,9.166666667,1,8,3
4752,16,8,2023,4,15.91666667,1,1,2
4753,16,8,2023,4,18.06666667,1,1,3
4754,16,8,2023,4,14.13333333,1,8,3
4755,17,8,2023,5,12.61666667,1,1,2
4756,17,8,2023,5,14.2,1,1,2
4757,18,8,2023,6,6.916666667,1,1,3
4758,17,8,2023,5,16.91666667,1,9,3
4759,19,8,2023,7,1,4,2,3
4760,19,8,2023,7,11.16666667,1,1,2
4761,18,8,2023,6,21.66666667,4,2,2
4762,20,8,2023,1,21.83333333,4,1,2
4763,20,8,2023,1,2.5,4,9,3
4764,18,8,2023,6,17,1,8,3
4765,20,8,2023,1,4,4,1,3
4766,21,8,2023,2,10.05,1,1,3
4767,19,8,2023,7,22,4,1,3
4768,21,8,2023,2,21.83333333,4,1,3
4769,22,8,2023,3,18.25,1,1,3
4770,23,8,2023,4,15.33333333,1,1,2
4771,23,8,2023,4,14.83333333,1,1,3
4772,23,8,2023,4,18.68333333,1,1,3
4773,24,8,2023,5,6,1,8,3
4774,24,8,2023,5,15.65,1,1,3
4775,24,8,2023,5,19.65,4,1,2
4776,24,8,2023,5,14.1,1,1,3
4777,25,8,2023,6,5.65,1,1,3
4778,24,8,2023,5,17.25,1,9,3
4779,24,8,2023,5,14.66666667,1,1,3
4780,25,8,2023,6,15.75,1,1,2
4781,25,8,2023,6,17.83333333,1,1,3
4782,24,8,2023,5,12.71666667,1,1,3
4783,26,8,2023,7,22.5,4,1,3
4784,24,8,2023,5,10.46666667,1,1,3
4785,27,8,2023,1,11.76666667,1,1,2
4786,24,8,2023,5,20.5,7,1,3
4787,27,8,2023,1,15.56666667,1,1,3
4788,27,8,2023,1,17.5,1,1,3
4789,27,8,2023,1,18,1,1,3
4790,27,8,2023,1,18,1,8,3
4791,27,8,2023,1,17.83333333,1,1,3
4792,27,8,2023,1,0.5,4,1,3
4793,27,8,2023,1,21.75,4,1,3
4794,28,8,2023,2,0.65,4,1,3
4795,28,8,2023,2,13.31666667,1,1,3
4796,24,8,2023,5,18.7,1,1,3
4797,27,8,2023,1,22.5,7,1,3
4798,29,8,2023,3,0,4,1,3
4799,30,8,2023,4,12.78333333,1,1,3
4800,30,8,2023,4,15.5,1,1,3
4801,30,8,2023,4,17.9,1,1,3
4802,30,8,2023,4,23.28333333,1,1,3
4803,30,8,2023,4,6.833333333,1,1,3
4804,30,8,2023,4,21.03333333,4,9,3
4805,31,8,2023,5,12.53333333,1,1,3
4806,31,8,2023,5,9.166666667,1,1,3
4807,30,8,2023,4,19.46666667,1,1,3
4808,31,8,2023,5,15.16666667,1,2,3
4809,31,8,2023,5,16.73333333,1,1,3
4810,31,8,2023,5,11.08333333,1,1,3
4811,1,9,2023,6,13.36666667,1,1,3
4812,1,9,2023,6,16.8,1,1,3
4813,1,9,2023,6,15.75,1,1,2
4814,2,9,2023,7,12.58333333,1,1,3
4815,31,8,2023,5,18.88333333,1,1,3
4816,2,9,2023,7,15.55,1,1,3
4817,2,9,2023,7,14.5,1,1,3
4818,1,9,2023,6,23.16666667,4,1,3
4819,2,9,2023,7,23.3,4,1,3
4820,3,9,2023,1,9.416666667,1,1,2
4821,3,9,2023,1,11.23333333,1,1,3
4822,4,9,2023,2,19.41666667,1,1,3
4823,4,9,2023,2,19.3,1,1,3
4824,5,9,2023,3,6.666666667,1,1,3
4825,5,9,2023,3,8.666666667,1,1,3
4826,4,9,2023,2,22.3,4,8,3
4827,1,9,2023,6,16.5,1,1,3
4828,6,9,2023,4,7.466666667,1,1,3
4829,3,9,2023,1,15.75,1,8,3
4830,6,9,2023,4,15.26666667,1,1,2
4831,6,9,2023,4,19.33333333,1,1,2
4832,7,9,2023,5,1.45,4,1,3
4833,6,9,2023,4,17.58333333,1,1,3
4834,2,9,2023,7,22.5,4,1,3
4835,7,9,2023,5,15.53333333,1,1,3
4836,7,9,2023,5,10.98333333,1,1,3
4837,7,9,2023,5,21.16666667,4,1,3
4838,7,9,2023,5,19.51666667,4,1,3
4839,8,9,2023,6,9,1,1,3
4840,8,9,2023,6,14.28333333,1,1,3
4841,9,9,2023,7,10.33333333,1,1,3
4842,9,9,2023,7,20.61666667,4,1,3
4843,10,9,2023,1,1.8,4,9,3
4844,10,9,2023,1,0.75,4,1,3
4845,10,9,2023,1,17.73333333,1,1,2
4846,9,9,2023,7,13.46666667,1,1,3
4847,7,9,2023,5,10.76666667,1,8,3
4848,12,9,2023,3,10.66666667,1,1,3
4849,12,9,2023,3,16.61666667,1,1,2
4850,13,9,2023,4,14.31666667,1,1,3
4851,13,9,2023,4,16.75,1,1,3
4852,12,9,2023,3,12.91666667,1,1,2
4853,14,9,2023,5,11.75,1,1,3
4854,14,9,2023,5,14.75,1,1,3
4855,14,9,2023,5,8.566666667,1,1,3
4856,11,9,2023,2,6.5,1,1,3
4857,15,9,2023,6,10.88333333,1,9,3
4858,16,9,2023,7,13.33333333,1,1,2
4859,17,9,2023,1,11.33333333,1,1,2
4860,17,9,2023,1,23.05,4,1,3
4861,17,9,2023,1,18.21666667,1,1,2
4862,18,9,2023,2,8.5,1,1,3
4863,18,9,2023,2,17.25,1,1,2
4864,14,9,2023,5,7.583333333,1,1,3
4865,18,9,2023,2,15.58333333,1,1,3
4866,17,9,2023,1,14.55,1,9,3
4867,18,9,2023,2,17.5,1,1,3
4868,20,9,2023,4,6.983333333,1,1,3
4869,19,9,2023,3,9.75,1,9,3
4870,20,9,2023,4,14.7,1,1,3
4871,20,9,2023,4,15.1,1,2,3
4872,20,9,2023,4,15.58333333,1,2,3
4873,12,9,2023,3,17.41666667,1,8,3
4874,20,9,2023,4,12.25,1,1,3
4875,21,9,2023,5,7.333333333,1,1,3
4876,21,9,2023,5,16.16666667,1,9,3
4877,22,9,2023,6,7.883333333,1,1,3
4878,21,9,2023,5,19.66666667,1,9,3
4879,17,9,2023,1,20.83333333,4,1,3
4880,22,9,2023,6,16.75,1,1,3
4881,22,9,2023,6,5.666666667,1,1,3
4882,22,9,2023,6,21.16666667,4,1,3
4883,22,9,2023,6,22.35,4,1,3
4884,22,9,2023,6,11.25,1,1,3
4885,23,9,2023,7,10.75,1,1,3
4886,23,9,2023,7,13.5,1,9,3
4887,4,6,2023,1,18,1,9,3
4888,23,9,2023,7,18.1,1,1,2
4889,25,9,2023,2,2.383333333,4,1,2
4890,25,9,2023,2,8.916666667,1,1,3
4891,25,9,2023,2,11.03333333,1,1,3
4892,25,9,2023,2,21.1,4,1,3
4893,26,9,2023,3,1.583333333,4,1,3
4894,25,9,2023,2,16,1,1,3
4895,26,9,2023,3,10.75,1,1,3
4896,26,9,2023,3,11.13333333,1,1,3
4897,26,9,2023,3,17,1,8,3
4898,26,9,2023,3,21.45,1,1,3
4899,27,9,2023,4,11.58333333,1,1,3
4900,27,9,2023,4,15,1,1,2
4901,25,9,2023,2,15.5,1,1,3
4902,28,9,2023,5,5.583333333,4,1,3
4903,27,9,2023,4,7.783333333,1,1,3
4904,27,9,2023,4,21.65,4,1,3
4905,28,9,2023,5,23,4,5,3
4906,17,8,2023,5,19,4,9,3
4907,25,9,2023,2,16.58333333,1,9,3
4908,29,9,2023,6,18.08333333,1,1,3
4909,29,9,2023,6,18.5,1,1,3
4910,30,9,2023,7,15.3,1,1,2
4911,30,9,2023,7,11.83333333,1,9,3
4912,29,9,2023,6,13.15,1,8,3
4913,30,9,2023,7,20.13333333,4,1,3
4914,30,9,2023,7,18.85,4,1,3
4915,1,10,2023,1,20.63333333,4,1,3
4916,2,10,2023,2,1,4,1,2
4917,2,10,2023,2,15.25,1,1,3
4918,2,10,2023,2,19.78333333,4,2,3
4919,3,10,2023,3,10.91666667,1,1,2
4920,3,10,2023,3,14.41666667,1,9,2
4921,3,10,2023,3,14.5,1,1,2
4922,4,10,2023,4,9.5,1,1,2
4923,3,10,2023,3,10.83333333,1,9,3
4924,4,10,2023,4,10.96666667,1,1,3
4925,4,10,2023,4,15.75,1,1,3
4926,3,10,2023,3,7.166666667,1,1,3
4927,5,10,2023,5,13.33333333,1,1,3
4928,4,10,2023,4,13.01666667,1,1,3
4929,6,10,2023,6,10.08333333,1,1,3
4930,6,10,2023,6,7,1,1,3
4931,6,10,2023,6,11.95,1,1,3
4932,6,10,2023,6,11,1,4,3
4933,7,10,2023,7,6,4,1,3
4934,7,10,2023,7,10.66666667,1,1,2
4935,29,9,2023,6,11.75,1,1,3
4936,7,10,2023,7,14.16666667,1,1,2
4937,7,10,2023,7,16.2,1,1,3
4938,8,10,2023,1,14.41666667,1,1,2
4939,9,10,2023,2,13.46666667,1,1,3
4940,9,10,2023,2,9.4,1,1,3
4941,23,9,2023,7,21.25,4,8,3
4942,9,10,2023,2,18.5,4,1,3
4943,9,10,2023,2,16.63333333,1,1,3
4944,6,10,2023,6,19.88333333,4,1,3
4945,9,10,2023,2,21.66666667,4,8,3
4946,5,10,2023,5,20.93333333,4,1,3
4947,9,10,2023,2,17.25,1,1,3
4948,10,10,2023,3,10.8,1,1,3
4949,10,10,2023,3,15.75,1,1,2
4950,10,10,2023,3,18.5,5,1,3
4951,10,10,2023,3,19.75,4,1,3
4952,10,10,2023,3,10.3,1,1,3
4953,11,10,2023,4,10.66666667,1,1,3
4954,11,10,2023,4,22.33333333,4,2,3
4955,12,10,2023,5,16.41666667,1,1,3
4956,11,10,2023,4,17.16666667,1,1,3
4957,13,10,2023,6,20.41666667,4,2,3
4958,13,10,2023,6,22.75,4,2,3
4959,13,10,2023,6,19.75,4,2,3
4960,14,10,2023,7,15.15,1,1,3
4961,14,10,2023,7,17,1,1,3
4962,13,10,2023,6,18.75,4,5,2
4963,15,10,2023,1,5.9,4,1,1
4964,14,10,2023,7,17.08333333,1,1,3
4965,15,10,2023,1,9.633333333,1,1,3
4966,16,10,2023,2,0.5,1,1,3
4967,8,10,2023,1,21.5,7,9,3
4968,17,10,2023,3,0.55,4,1,3
4969,15,10,2023,1,22.83333333,4,9,3
4970,17,10,2023,3,12.88333333,1,1,3
4971,17,10,2023,3,15.31666667,1,1,3
4972,18,10,2023,4,18,1,2,2
4973,18,10,2023,4,18.55,4,2,3
4974,18,10,2023,4,21.33333333,4,8,3
4975,19,10,2023,5,14.05,1,1,3
4976,20,10,2023,6,6.816666667,4,1,3
4977,19,10,2023,5,5.833333333,1,9,3
4978,20,10,2023,6,8.033333333,1,2,3
4979,20,10,2023,6,20.91666667,4,1,3
4980,21,10,2023,7,17.31666667,1,2,3
4981,22,10,2023,1,4.016666667,4,8,3
4982,21,10,2023,7,18.08333333,5,2,3
4983,22,10,2023,1,17.16666667,1,1,3
4984,23,10,2023,2,18.43333333,4,1,2
4985,23,10,2023,2,23.46666667,4,1,3
4986,23,10,2023,2,22,4,1,2
4987,17,10,2023,3,16,1,1,3
4988,24,10,2023,3,16.43333333,1,1,3
4989,24,10,2023,3,18.66666667,4,9,3
4990,25,10,2023,4,14,1,1,3
4991,25,10,2023,4,17,1,1,3
4992,25,10,2023,4,11.75,1,8,3
4993,26,10,2023,5,12.41666667,1,1,3
4994,25,10,2023,4,15.75,1,8,3
4995,26,10,2023,5,3.5,1,1,3
4996,26,10,2023,5,19.16666667,4,1,3
4997,26,10,2023,5,19.93333333,4,1,3
4998,27,10,2023,6,14.66666667,1,1,3
4999,28,10,2023,7,7.416666667,1,1,3
5000,28,10,2023,7,15.16666667,1,1,3
5001,28,10,2023,7,15.66666667,1,2,3
5002,28,10,2023,7,13.41666667,1,2,3
